date,location,year,month,day,rainfall_mm,temp_avg_c,soil_moisture_index
2016-03-26,Arusha,2016,3,26,0.4,25.15,0.51
2016-03-27,Arusha,2016,3,27,0.27,25.78,0.51
2016-03-28,Arusha,2016,3,28,0.1,27.03,0.5
2016-03-29,Arusha,2016,3,29,0.63,26.8,0.5
2016-03-30,Arusha,2016,3,30,8.4,26.0,0.5
2016-03-31,Arusha,2016,3,31,3.22,25.11,0.51
2016-04-01,Arusha,2016,4,1,30.92,21.95,0.52
2016-04-02,Arusha,2016,4,2,41.53,21.78,0.58
2016-04-03,Arusha,2016,4,3,11.55,21.81,0.6
2016-04-04,Arusha,2016,4,4,11.48,21.36,0.61
2016-04-05,Arusha,2016,4,5,21.16,22.46,0.62
2016-04-06,Arusha,2016,4,6,12.55,22.1,0.64
2016-04-07,Arusha,2016,4,7,5.55,22.08,0.65
2016-04-08,Arusha,2016,4,8,3.86,22.35,0.64
2016-04-09,Arusha,2016,4,9,8.38,22.08,0.64
2016-04-10,Arusha,2016,4,10,16.7,22.04,0.65
2016-04-11,Arusha,2016,4,11,13.56,21.56,0.66
2016-04-12,Arusha,2016,4,12,4.89,21.33,0.67
2016-04-13,Arusha,2016,4,13,6.45,21.41,0.67
2016-04-14,Arusha,2016,4,14,6.57,21.57,0.67
2016-04-15,Arusha,2016,4,15,27.53,21.45,0.68
2016-04-16,Arusha,2016,4,16,33.99,21.14,0.71
2016-04-17,Arusha,2016,4,17,29.29,20.22,0.74
2016-04-18,Arusha,2016,4,18,3.83,21.8,0.75
2016-04-19,Arusha,2016,4,19,4.61,21.8,0.75
2016-04-20,Arusha,2016,4,20,16.58,22.14,0.75
2016-04-21,Arusha,2016,4,21,5.48,21.99,0.76
2016-04-22,Arusha,2016,4,22,4.49,21.64,0.76
2016-04-23,Arusha,2016,4,23,9.62,21.91,0.76
2016-04-24,Arusha,2016,4,24,8.3,21.66,0.77
2016-04-25,Arusha,2016,4,25,5.46,20.94,0.77
2016-04-26,Arusha,2016,4,26,2.98,20.58,0.77
2016-04-27,Arusha,2016,4,27,6.3,20.6,0.76
2016-04-28,Arusha,2016,4,28,1.43,20.22,0.76
2016-04-29,Arusha,2016,4,29,4.04,20.65,0.76
2016-04-30,Arusha,2016,4,30,4.17,20.65,0.76
2016-05-01,Arusha,2016,5,1,3.04,21.15,0.76
2016-05-02,Arusha,2016,5,2,0.7,20.71,0.75
2016-05-03,Arusha,2016,5,3,1.3,20.99,0.75
2016-05-04,Arusha,2016,5,4,1.86,21.61,0.74
2016-05-05,Arusha,2016,5,5,7.59,21.08,0.74
2016-05-06,Arusha,2016,5,6,2.23,19.26,0.74
2016-05-07,Arusha,2016,5,7,1.29,19.06,0.73
2016-05-08,Arusha,2016,5,8,1.31,18.54,0.73
2016-05-09,Arusha,2016,5,9,2.09,18.95,0.72
2016-05-10,Arusha,2016,5,10,20.56,18.07,0.73
2016-05-11,Arusha,2016,5,11,0.98,19.56,0.74
2016-05-12,Arusha,2016,5,12,0.71,19.52,0.73
2016-05-13,Arusha,2016,5,13,0.38,19.32,0.73
2016-05-14,Arusha,2016,5,14,0.18,18.77,0.72
2016-05-15,Arusha,2016,5,15,0.05,18.53,0.72
2016-05-16,Arusha,2016,5,16,0.05,18.41,0.71
2016-05-17,Arusha,2016,5,17,1.11,20.45,0.71
2016-05-18,Arusha,2016,5,18,1.48,20.3,0.7
2016-05-19,Arusha,2016,5,19,0.68,19.64,0.7
2016-05-20,Arusha,2016,5,20,0.27,18.59,0.69
2016-05-21,Arusha,2016,5,21,0.18,18.5,0.69
2016-05-22,Arusha,2016,5,22,0.4,19.18,0.68
2016-05-23,Arusha,2016,5,23,0.28,18.59,0.68
2016-05-24,Arusha,2016,5,24,0.14,18.05,0.67
2016-05-25,Arusha,2016,5,25,0.15,18.13,0.67
2016-05-26,Arusha,2016,5,26,0.11,18.75,0.66
2016-05-27,Arusha,2016,5,27,0.14,18.59,0.66
2016-05-28,Arusha,2016,5,28,0.06,18.67,0.65
2016-05-29,Arusha,2016,5,29,0.1,18.85,0.65
2016-05-30,Arusha,2016,5,30,0.12,19.28,0.64
2016-05-31,Arusha,2016,5,31,0.03,19.4,0.64
2016-06-01,Arusha,2016,6,1,0.01,19.25,0.64
2016-06-02,Arusha,2016,6,2,0.02,19.57,0.63
2016-06-03,Arusha,2016,6,3,0.03,19.49,0.63
2016-06-04,Arusha,2016,6,4,0.01,19.83,0.62
2016-06-05,Arusha,2016,6,5,1.5,19.99,0.62
2016-06-06,Arusha,2016,6,6,2.12,19.71,0.62
2016-06-07,Arusha,2016,6,7,1.47,19.53,0.61
2016-06-08,Arusha,2016,6,8,0.85,18.34,0.61
2016-06-09,Arusha,2016,6,9,0.51,17.52,0.61
2016-06-10,Arusha,2016,6,10,0.37,18.01,0.6
2016-06-11,Arusha,2016,6,11,0.36,18.89,0.6
2016-06-12,Arusha,2016,6,12,0.18,19.43,0.6
2016-06-13,Arusha,2016,6,13,0.1,18.26,0.59
2016-06-14,Arusha,2016,6,14,0.02,18.31,0.59
2016-06-15,Arusha,2016,6,15,0.76,18.11,0.59
2016-06-16,Arusha,2016,6,16,1.56,17.99,0.59
2016-06-17,Arusha,2016,6,17,0.22,18.74,0.58
2016-06-18,Arusha,2016,6,18,3.34,18.88,0.58
2016-06-19,Arusha,2016,6,19,4.2,19.7,0.58
2016-06-20,Arusha,2016,6,20,3.92,19.64,0.58
2016-06-21,Arusha,2016,6,21,3.31,18.56,0.58
2016-06-22,Arusha,2016,6,22,2.52,18.25,0.58
2016-06-23,Arusha,2016,6,23,1.0,17.31,0.58
2016-06-24,Arusha,2016,6,24,0.71,17.14,0.58
2016-06-25,Arusha,2016,6,25,1.11,17.04,0.58
2016-06-26,Arusha,2016,6,26,1.53,17.87,0.58
2016-06-27,Arusha,2016,6,27,1.08,18.25,0.58
2016-06-28,Arusha,2016,6,28,0.61,18.43,0.57
2016-06-29,Arusha,2016,6,29,1.13,18.32,0.57
2016-06-30,Arusha,2016,6,30,0.1,17.98,0.57
2016-07-01,Arusha,2016,7,1,0.05,18.32,0.57
2016-07-02,Arusha,2016,7,2,0.08,19.78,0.56
2016-07-03,Arusha,2016,7,3,0.15,19.47,0.56
2016-07-04,Arusha,2016,7,4,0.06,18.07,0.56
2016-07-05,Arusha,2016,7,5,0.01,17.6,0.55
2016-07-06,Arusha,2016,7,6,0.01,18.59,0.55
2016-07-07,Arusha,2016,7,7,0.04,18.95,0.55
2016-07-08,Arusha,2016,7,8,0.06,18.15,0.55
2016-07-09,Arusha,2016,7,9,0.07,17.08,0.54
2016-07-10,Arusha,2016,7,10,0.04,17.2,0.54
2016-07-11,Arusha,2016,7,11,0.08,16.09,0.54
2016-07-12,Arusha,2016,7,12,0.13,16.01,0.54
2016-07-13,Arusha,2016,7,13,0.27,16.8,0.54
2016-07-14,Arusha,2016,7,14,0.14,17.52,0.53
2016-07-15,Arusha,2016,7,15,0.02,18.2,0.53
2016-07-16,Arusha,2016,7,16,0.03,18.46,0.53
2016-07-17,Arusha,2016,7,17,0.02,18.2,0.53
2016-07-18,Arusha,2016,7,18,0.02,18.2,0.53
2016-07-19,Arusha,2016,7,19,0.01,18.43,0.53
2016-07-20,Arusha,2016,7,20,0.19,18.46,0.52
2016-07-21,Arusha,2016,7,21,0.3,18.94,0.52
2016-07-22,Arusha,2016,7,22,0.29,19.69,0.52
2016-07-23,Arusha,2016,7,23,0.16,19.73,0.52
2016-07-24,Arusha,2016,7,24,0.2,19.94,0.52
2016-07-25,Arusha,2016,7,25,0.39,20.17,0.52
2016-07-26,Arusha,2016,7,26,0.37,19.79,0.51
2016-07-27,Arusha,2016,7,27,0.22,20.12,0.51
2016-07-28,Arusha,2016,7,28,0.18,19.81,0.51
2016-07-29,Arusha,2016,7,29,0.26,20.68,0.51
2016-07-30,Arusha,2016,7,30,0.13,20.7,0.51
2016-07-31,Arusha,2016,7,31,0.02,20.49,0.5
2016-08-01,Arusha,2016,8,1,0.09,19.69,0.5
2016-08-02,Arusha,2016,8,2,0.02,19.51,0.5
2016-08-03,Arusha,2016,8,3,0.05,19.82,0.5
2016-08-04,Arusha,2016,8,4,0.34,19.95,0.5
2016-08-05,Arusha,2016,8,5,0.8,19.25,0.5
2016-08-06,Arusha,2016,8,6,0.8,18.45,0.49
2016-08-07,Arusha,2016,8,7,0.79,18.9,0.49
2016-08-08,Arusha,2016,8,8,1.88,19.55,0.49
2016-08-09,Arusha,2016,8,9,0.49,19.41,0.49
2016-08-10,Arusha,2016,8,10,0.54,19.27,0.49
2016-08-11,Arusha,2016,8,11,0.71,19.56,0.49
2016-08-12,Arusha,2016,8,12,0.85,19.69,0.49
2016-08-13,Arusha,2016,8,13,0.9,19.47,0.49
2016-08-14,Arusha,2016,8,14,0.58,19.61,0.49
2016-08-15,Arusha,2016,8,15,0.44,20.06,0.49
2016-08-16,Arusha,2016,8,16,0.39,19.97,0.49
2016-08-17,Arusha,2016,8,17,0.54,19.81,0.49
2016-08-18,Arusha,2016,8,18,0.5,20.22,0.48
2016-08-19,Arusha,2016,8,19,0.33,20.67,0.48
2016-08-20,Arusha,2016,8,20,0.25,20.18,0.48
2016-08-21,Arusha,2016,8,21,0.17,20.9,0.48
2016-08-22,Arusha,2016,8,22,0.09,21.5,0.48
2016-08-23,Arusha,2016,8,23,0.14,21.08,0.48
2016-08-24,Arusha,2016,8,24,0.24,19.42,0.48
2016-08-25,Arusha,2016,8,25,0.46,19.75,0.47
2016-08-26,Arusha,2016,8,26,0.51,19.55,0.47
2016-08-27,Arusha,2016,8,27,0.63,19.55,0.47
2016-08-28,Arusha,2016,8,28,0.44,19.32,0.47
2016-08-29,Arusha,2016,8,29,0.42,19.41,0.47
2016-08-30,Arusha,2016,8,30,0.45,19.4,0.47
2016-08-31,Arusha,2016,8,31,0.23,19.65,0.47
2016-09-01,Arusha,2016,9,1,0.39,18.95,0.47
2016-09-02,Arusha,2016,9,2,0.37,18.59,0.47
2016-09-03,Arusha,2016,9,3,0.25,19.05,0.47
2016-09-04,Arusha,2016,9,4,0.09,20.15,0.47
2016-09-05,Arusha,2016,9,5,0.38,20.92,0.47
2016-09-06,Arusha,2016,9,6,0.17,20.82,0.47
2016-09-07,Arusha,2016,9,7,0.21,21.18,0.47
2016-09-08,Arusha,2016,9,8,0.07,21.17,0.47
2016-09-09,Arusha,2016,9,9,0.1,21.52,0.47
2016-09-10,Arusha,2016,9,10,0.47,21.07,0.47
2016-09-11,Arusha,2016,9,11,0.24,21.38,0.47
2016-09-12,Arusha,2016,9,12,0.28,21.61,0.47
2016-09-13,Arusha,2016,9,13,0.04,21.39,0.47
2016-09-14,Arusha,2016,9,14,0.32,21.06,0.47
2016-09-15,Arusha,2016,9,15,0.14,21.73,0.47
2016-09-16,Arusha,2016,9,16,0.08,21.93,0.47
2016-09-17,Arusha,2016,9,17,0.15,22.18,0.47
2016-09-18,Arusha,2016,9,18,0.12,21.54,0.47
2016-09-19,Arusha,2016,9,19,0.02,20.15,0.47
2016-09-20,Arusha,2016,9,20,0.12,20.26,0.47
2016-09-21,Arusha,2016,9,21,0.2,20.69,0.47
2016-09-22,Arusha,2016,9,22,0.16,20.82,0.47
2016-09-23,Arusha,2016,9,23,0.62,22.33,0.47
2016-09-24,Arusha,2016,9,24,0.89,22.24,0.47
2016-09-25,Arusha,2016,9,25,0.59,22.46,0.47
2016-09-26,Arusha,2016,9,26,0.4,22.32,0.47
2016-09-27,Arusha,2016,9,27,0.15,21.72,0.47
2016-09-28,Arusha,2016,9,28,1.12,21.37,0.47
2016-09-29,Arusha,2016,9,29,1.8,22.55,0.47
2016-09-30,Arusha,2016,9,30,0.34,22.25,0.47
2016-10-01,Arusha,2016,10,1,0.23,21.94,0.47
2016-10-02,Arusha,2016,10,2,0.33,21.44,0.47
2016-10-03,Arusha,2016,10,3,2.78,22.5,0.47
2016-10-04,Arusha,2016,10,4,3.81,21.52,0.47
2016-10-05,Arusha,2016,10,5,0.7,21.58,0.48
2016-10-06,Arusha,2016,10,6,1.05,22.32,0.47
2016-10-07,Arusha,2016,10,7,1.14,23.46,0.47
2016-10-08,Arusha,2016,10,8,0.11,23.51,0.47
2016-10-09,Arusha,2016,10,9,0.97,23.3,0.47
2016-10-10,Arusha,2016,10,10,0.65,22.86,0.47
2016-10-11,Arusha,2016,10,11,0.43,22.16,0.47
2016-10-12,Arusha,2016,10,12,0.1,21.45,0.47
2016-10-13,Arusha,2016,10,13,0.05,21.95,0.47
2016-10-14,Arusha,2016,10,14,0.0,22.33,0.47
2016-10-15,Arusha,2016,10,15,0.0,22.35,0.47
2016-10-16,Arusha,2016,10,16,0.0,23.15,0.47
2016-10-17,Arusha,2016,10,17,0.0,24.0,0.47
2016-10-18,Arusha,2016,10,18,0.04,23.68,0.47
2016-10-19,Arusha,2016,10,19,0.24,23.1,0.47
2016-10-20,Arusha,2016,10,20,0.22,21.92,0.47
2016-10-21,Arusha,2016,10,21,0.09,22.72,0.47
2016-10-22,Arusha,2016,10,22,0.24,22.56,0.47
2016-10-23,Arusha,2016,10,23,0.15,23.06,0.47
2016-10-24,Arusha,2016,10,24,0.04,23.42,0.47
2016-10-25,Arusha,2016,10,25,0.13,23.3,0.47
2016-10-26,Arusha,2016,10,26,0.29,23.81,0.47
2016-10-27,Arusha,2016,10,27,0.33,23.77,0.47
2016-10-28,Arusha,2016,10,28,0.3,23.87,0.47
2016-10-29,Arusha,2016,10,29,0.04,24.65,0.47
2016-10-30,Arusha,2016,10,30,0.19,25.71,0.47
2016-10-31,Arusha,2016,10,31,0.04,25.75,0.47
2016-11-01,Arusha,2016,11,1,0.08,24.38,0.47
2016-11-02,Arusha,2016,11,2,0.38,24.96,0.47
2016-11-03,Arusha,2016,11,3,0.91,24.05,0.47
2016-11-04,Arusha,2016,11,4,2.03,23.81,0.47
2016-11-05,Arusha,2016,11,5,1.27,24.0,0.47
2016-11-06,Arusha,2016,11,6,0.41,23.73,0.47
2016-11-07,Arusha,2016,11,7,0.2,23.09,0.47
2016-11-08,Arusha,2016,11,8,0.34,23.34,0.47
2016-11-09,Arusha,2016,11,9,0.27,24.16,0.47
2016-11-10,Arusha,2016,11,10,4.06,23.91,0.47
2016-11-11,Arusha,2016,11,11,6.51,23.57,0.48
2016-11-12,Arusha,2016,11,12,6.38,23.08,0.49
2016-11-13,Arusha,2016,11,13,1.71,23.28,0.49
2016-11-14,Arusha,2016,11,14,1.99,22.63,0.49
2016-11-15,Arusha,2016,11,15,1.22,23.24,0.49
2016-11-16,Arusha,2016,11,16,1.72,22.12,0.49
2016-11-17,Arusha,2016,11,17,2.74,22.66,0.49
2016-11-18,Arusha,2016,11,18,3.2,22.49,0.49
2016-11-19,Arusha,2016,11,19,3.35,23.08,0.49
2016-11-20,Arusha,2016,11,20,2.68,23.16,0.49
2016-11-21,Arusha,2016,11,21,1.28,23.24,0.49
2016-11-22,Arusha,2016,11,22,0.39,22.49,0.49
2016-11-23,Arusha,2016,11,23,0.13,22.88,0.49
2016-11-24,Arusha,2016,11,24,11.7,22.8,0.49
2016-11-25,Arusha,2016,11,25,1.64,22.75,0.5
2016-11-26,Arusha,2016,11,26,1.21,22.38,0.5
2016-11-27,Arusha,2016,11,27,0.92,23.57,0.5
2016-11-28,Arusha,2016,11,28,3.8,23.6,0.5
2016-11-29,Arusha,2016,11,29,1.76,23.71,0.5
2016-11-30,Arusha,2016,11,30,5.04,23.85,0.5
2016-12-01,Arusha,2016,12,1,4.59,24.03,0.5
2016-12-02,Arusha,2016,12,2,7.38,23.63,0.5
2016-12-03,Arusha,2016,12,3,12.04,22.06,0.51
2016-12-04,Arusha,2016,12,4,8.39,22.61,0.53
2016-12-05,Arusha,2016,12,5,3.29,23.24,0.53
2016-12-06,Arusha,2016,12,6,2.47,23.35,0.53
2016-12-07,Arusha,2016,12,7,1.3,22.98,0.53
2016-12-08,Arusha,2016,12,8,0.98,23.02,0.53
2016-12-09,Arusha,2016,12,9,1.23,22.8,0.53
2016-12-10,Arusha,2016,12,10,1.02,23.26,0.52
2016-12-11,Arusha,2016,12,11,1.55,23.29,0.52
2016-12-12,Arusha,2016,12,12,1.27,23.48,0.52
2016-12-13,Arusha,2016,12,13,0.92,23.19,0.52
2016-12-14,Arusha,2016,12,14,0.37,23.33,0.52
2016-12-15,Arusha,2016,12,15,0.55,23.87,0.51
2016-12-16,Arusha,2016,12,16,1.96,23.84,0.51
2016-12-17,Arusha,2016,12,17,0.94,24.41,0.51
2016-12-18,Arusha,2016,12,18,0.22,24.79,0.51
2016-12-19,Arusha,2016,12,19,0.1,24.38,0.51
2016-12-20,Arusha,2016,12,20,0.12,24.76,0.5
2016-12-21,Arusha,2016,12,21,0.48,24.25,0.5
2016-12-22,Arusha,2016,12,22,0.42,23.22,0.5
2016-12-23,Arusha,2016,12,23,0.13,23.9,0.5
2016-12-24,Arusha,2016,12,24,0.05,24.03,0.5
2016-12-25,Arusha,2016,12,25,0.1,24.67,0.49
2016-12-26,Arusha,2016,12,26,0.21,24.3,0.49
2016-12-27,Arusha,2016,12,27,4.18,23.95,0.49
2016-12-28,Arusha,2016,12,28,2.79,23.71,0.49
2016-12-29,Arusha,2016,12,29,2.01,23.3,0.49
2016-12-30,Arusha,2016,12,30,4.79,22.87,0.5
2016-12-31,Arusha,2016,12,31,21.45,22.78,0.5
2017-01-01,Arusha,2017,1,1,10.27,23.41,0.52
2017-01-02,Arusha,2017,1,2,1.77,24.25,0.53
2017-01-03,Arusha,2017,1,3,0.12,24.66,0.53
2017-01-04,Arusha,2017,1,4,0.03,24.23,0.53
2017-01-05,Arusha,2017,1,5,0.07,24.33,0.52
2017-01-06,Arusha,2017,1,6,0.1,24.5,0.52
2017-01-07,Arusha,2017,1,7,0.24,24.68,0.52
2017-01-08,Arusha,2017,1,8,0.22,24.69,0.51
2017-01-09,Arusha,2017,1,9,0.23,25.07,0.51
2017-01-10,Arusha,2017,1,10,0.81,24.66,0.51
2017-01-11,Arusha,2017,1,11,0.03,24.03,0.5
2017-01-12,Arusha,2017,1,12,0.0,23.97,0.5
2017-01-13,Arusha,2017,1,13,0.02,24.23,0.5
2017-01-14,Arusha,2017,1,14,0.08,24.82,0.5
2017-01-15,Arusha,2017,1,15,5.11,24.98,0.49
2017-01-16,Arusha,2017,1,16,1.54,24.34,0.5
2017-01-17,Arusha,2017,1,17,0.2,23.97,0.5
2017-01-18,Arusha,2017,1,18,0.12,24.73,0.49
2017-01-19,Arusha,2017,1,19,0.44,25.32,0.49
2017-01-20,Arusha,2017,1,20,0.11,25.3,0.49
2017-01-21,Arusha,2017,1,21,0.13,24.88,0.49
2017-01-22,Arusha,2017,1,22,0.18,24.7,0.48
2017-01-23,Arusha,2017,1,23,0.06,24.36,0.48
2017-01-24,Arusha,2017,1,24,0.03,25.05,0.48
2017-01-25,Arusha,2017,1,25,1.87,25.23,0.48
2017-01-26,Arusha,2017,1,26,1.27,24.75,0.48
2017-01-27,Arusha,2017,1,27,3.9,24.89,0.48
2017-01-28,Arusha,2017,1,28,4.13,23.74,0.48
2017-01-29,Arusha,2017,1,29,13.97,24.23,0.49
2017-01-30,Arusha,2017,1,30,3.65,25.26,0.5
2017-01-31,Arusha,2017,1,31,21.67,23.29,0.5
2017-02-01,Arusha,2017,2,1,5.55,23.72,0.53
2017-02-02,Arusha,2017,2,2,2.07,24.4,0.53
2017-02-03,Arusha,2017,2,3,0.86,25.03,0.53
2017-02-04,Arusha,2017,2,4,1.05,24.95,0.52
2017-02-05,Arusha,2017,2,5,0.19,23.83,0.52
2017-02-06,Arusha,2017,2,6,0.42,24.31,0.52
2017-02-07,Arusha,2017,2,7,0.34,25.16,0.51
2017-02-08,Arusha,2017,2,8,0.25,25.43,0.51
2017-02-09,Arusha,2017,2,9,0.14,25.42,0.51
2017-02-10,Arusha,2017,2,10,0.03,25.37,0.5
2017-02-11,Arusha,2017,2,11,0.08,24.9,0.5
2017-02-12,Arusha,2017,2,12,0.01,24.58,0.5
2017-02-13,Arusha,2017,2,13,0.01,24.97,0.49
2017-02-14,Arusha,2017,2,14,0.04,25.22,0.49
2017-02-15,Arusha,2017,2,15,0.53,24.6,0.49
2017-02-16,Arusha,2017,2,16,2.38,24.06,0.49
2017-02-17,Arusha,2017,2,17,2.33,23.96,0.49
2017-02-18,Arusha,2017,2,18,2.98,24.2,0.49
2017-02-19,Arusha,2017,2,19,3.56,24.5,0.49
2017-02-20,Arusha,2017,2,20,3.49,25.18,0.49
2017-02-21,Arusha,2017,2,21,0.37,24.03,0.49
2017-02-22,Arusha,2017,2,22,12.31,23.18,0.49
2017-02-23,Arusha,2017,2,23,26.96,21.05,0.51
2017-02-24,Arusha,2017,2,24,14.63,22.43,0.55
2017-02-25,Arusha,2017,2,25,1.02,23.79,0.55
2017-02-26,Arusha,2017,2,26,1.27,23.49,0.55
2017-02-27,Arusha,2017,2,27,2.76,22.35,0.55
2017-02-28,Arusha,2017,2,28,4.6,22.76,0.55
2017-03-01,Arusha,2017,3,1,1.32,23.79,0.55
2017-03-02,Arusha,2017,3,2,0.41,24.5,0.54
2017-03-03,Arusha,2017,3,3,6.57,23.55,0.54
2017-03-04,Arusha,2017,3,4,2.47,22.88,0.55
2017-03-05,Arusha,2017,3,5,0.75,24.77,0.54
2017-03-06,Arusha,2017,3,6,0.41,24.89,0.54
2017-03-07,Arusha,2017,3,7,0.95,25.15,0.54
2017-03-08,Arusha,2017,3,8,0.65,24.61,0.54
2017-03-09,Arusha,2017,3,9,0.6,24.94,0.53
2017-03-10,Arusha,2017,3,10,0.33,24.34,0.53
2017-03-11,Arusha,2017,3,11,0.27,24.53,0.53
2017-03-12,Arusha,2017,3,12,0.84,24.82,0.52
2017-03-13,Arusha,2017,3,13,3.15,24.79,0.52
2017-03-14,Arusha,2017,3,14,0.27,24.78,0.52
2017-03-15,Arusha,2017,3,15,1.0,24.36,0.52
2017-03-16,Arusha,2017,3,16,3.39,22.8,0.52
2017-03-17,Arusha,2017,3,17,1.34,21.84,0.52
2017-03-18,Arusha,2017,3,18,2.66,21.3,0.52
2017-03-19,Arusha,2017,3,19,1.17,22.98,0.52
2017-03-20,Arusha,2017,3,20,0.43,23.9,0.52
2017-03-21,Arusha,2017,3,21,0.62,23.85,0.52
2017-03-22,Arusha,2017,3,22,0.52,24.08,0.51
2017-03-23,Arusha,2017,3,23,1.54,23.75,0.51
2017-03-24,Arusha,2017,3,24,1.58,24.54,0.51
2017-03-25,Arusha,2017,3,25,0.38,24.86,0.51
2017-03-26,Arusha,2017,3,26,4.26,23.66,0.51
2017-03-27,Arusha,2017,3,27,2.28,23.04,0.51
2017-03-28,Arusha,2017,3,28,1.13,22.36,0.51
2017-03-29,Arusha,2017,3,29,0.85,22.69,0.51
2017-03-30,Arusha,2017,3,30,1.48,24.09,0.51
2017-03-31,Arusha,2017,3,31,1.37,23.49,0.51
2017-04-01,Arusha,2017,4,1,0.89,24.21,0.51
2017-04-02,Arusha,2017,4,2,0.93,24.36,0.5
2017-04-03,Arusha,2017,4,3,0.42,23.97,0.5
2017-04-04,Arusha,2017,4,4,3.09,22.57,0.5
2017-04-05,Arusha,2017,4,5,2.78,22.14,0.5
2017-04-06,Arusha,2017,4,6,1.76,22.5,0.5
2017-04-07,Arusha,2017,4,7,6.37,22.28,0.5
2017-04-08,Arusha,2017,4,8,4.63,21.49,0.51
2017-04-09,Arusha,2017,4,9,0.24,23.52,0.51
2017-04-10,Arusha,2017,4,10,4.57,22.81,0.51
2017-04-11,Arusha,2017,4,11,1.78,23.43,0.51
2017-04-12,Arusha,2017,4,12,0.52,23.47,0.51
2017-04-13,Arusha,2017,4,13,0.21,23.79,0.5
2017-04-14,Arusha,2017,4,14,0.25,23.0,0.5
2017-04-15,Arusha,2017,4,15,2.5,23.05,0.5
2017-04-16,Arusha,2017,4,16,10.92,22.87,0.51
2017-04-17,Arusha,2017,4,17,5.67,23.15,0.51
2017-04-18,Arusha,2017,4,18,8.21,22.65,0.52
2017-04-19,Arusha,2017,4,19,8.18,22.33,0.53
2017-04-20,Arusha,2017,4,20,14.59,22.1,0.54
2017-04-21,Arusha,2017,4,21,2.5,22.62,0.55
2017-04-22,Arusha,2017,4,22,2.34,21.89,0.55
2017-04-23,Arusha,2017,4,23,7.15,22.2,0.55
2017-04-24,Arusha,2017,4,24,3.35,22.66,0.55
2017-04-25,Arusha,2017,4,25,16.54,22.17,0.55
2017-04-26,Arusha,2017,4,26,7.61,22.1,0.57
2017-04-27,Arusha,2017,4,27,10.66,21.69,0.58
2017-04-28,Arusha,2017,4,28,2.7,21.25,0.58
2017-04-29,Arusha,2017,4,29,13.61,20.33,0.59
2017-04-30,Arusha,2017,4,30,7.73,19.85,0.59
2017-05-01,Arusha,2017,5,1,9.05,19.46,0.6
2017-05-02,Arusha,2017,5,2,7.2,19.84,0.6
2017-05-03,Arusha,2017,5,3,25.44,19.22,0.62
2017-05-04,Arusha,2017,5,4,17.27,20.06,0.64
2017-05-05,Arusha,2017,5,5,25.2,19.24,0.66
2017-05-06,Arusha,2017,5,6,8.61,20.17,0.67
2017-05-07,Arusha,2017,5,7,8.53,20.38,0.67
2017-05-08,Arusha,2017,5,8,27.31,20.25,0.69
2017-05-09,Arusha,2017,5,9,17.56,19.47,0.71
2017-05-10,Arusha,2017,5,10,10.25,20.17,0.72
2017-05-11,Arusha,2017,5,11,5.68,20.8,0.72
2017-05-12,Arusha,2017,5,12,3.93,20.72,0.72
2017-05-13,Arusha,2017,5,13,0.47,20.03,0.72
2017-05-14,Arusha,2017,5,14,0.75,19.83,0.71
2017-05-15,Arusha,2017,5,15,0.87,19.8,0.71
2017-05-16,Arusha,2017,5,16,2.83,20.35,0.71
2017-05-17,Arusha,2017,5,17,3.36,20.27,0.7
2017-05-18,Arusha,2017,5,18,3.21,20.23,0.7
2017-05-19,Arusha,2017,5,19,0.98,19.91,0.7
2017-05-20,Arusha,2017,5,20,3.48,19.58,0.69
2017-05-21,Arusha,2017,5,21,4.38,19.66,0.69
2017-05-22,Arusha,2017,5,22,4.36,19.61,0.69
2017-05-23,Arusha,2017,5,23,3.04,20.02,0.69
2017-05-24,Arusha,2017,5,24,2.77,20.02,0.69
2017-05-25,Arusha,2017,5,25,1.56,19.52,0.69
2017-05-26,Arusha,2017,5,26,0.34,19.05,0.68
2017-05-27,Arusha,2017,5,27,0.33,19.89,0.67
2017-05-28,Arusha,2017,5,28,1.48,20.81,0.67
2017-05-29,Arusha,2017,5,29,0.72,20.14,0.67
2017-05-30,Arusha,2017,5,30,1.2,19.72,0.66
2017-05-31,Arusha,2017,5,31,0.78,19.39,0.66
2017-06-01,Arusha,2017,6,1,0.36,19.41,0.65
2017-06-02,Arusha,2017,6,2,0.88,19.62,0.65
2017-06-03,Arusha,2017,6,3,0.87,20.09,0.65
2017-06-04,Arusha,2017,6,4,0.5,19.79,0.64
2017-06-05,Arusha,2017,6,5,0.2,19.44,0.64
2017-06-06,Arusha,2017,6,6,0.4,19.61,0.63
2017-06-07,Arusha,2017,6,7,0.24,19.75,0.63
2017-06-08,Arusha,2017,6,8,0.13,19.36,0.62
2017-06-09,Arusha,2017,6,9,0.17,19.48,0.62
2017-06-10,Arusha,2017,6,10,0.64,18.75,0.61
2017-06-11,Arusha,2017,6,11,0.41,18.58,0.61
2017-06-12,Arusha,2017,6,12,3.61,19.77,0.61
2017-06-13,Arusha,2017,6,13,0.81,19.26,0.61
2017-06-14,Arusha,2017,6,14,1.89,19.99,0.6
2017-06-15,Arusha,2017,6,15,0.54,19.79,0.6
2017-06-16,Arusha,2017,6,16,0.21,20.04,0.6
2017-06-17,Arusha,2017,6,17,0.4,19.44,0.59
2017-06-18,Arusha,2017,6,18,0.27,19.0,0.59
